,act_heat_index,act_heat_index_smart,animal_activity,heat_index,low_pass_over_activity,percentile60_of_5day_temp,stomach_temp,temp_dec_index,temp_height_index,temp_inc_index,temp_without_drink_cycles,time,CowID
0,,,0.0,,0.0,,,,,,,2019-06-05 14:50:00,9510
1,,,1.25,,0.763,,,,,,,2019-06-05 15:00:00,9510
2,,,0.0,,0.508,,,,,,,2019-06-05 15:10:00,9510
3,,,0.04,,0.405,,,,,,21.52,2019-06-05 15:20:00,9510
4,,,0.0,,0.324,,,,,,21.52,2019-06-05 15:30:00,9510
5,,,0.0,,0.27,,,,,,21.49,2019-06-05 15:40:00,9510
6,,,0.0,,0.27,,,,,,21.42,2019-06-05 15:50:00,9510
7,,,0.0,,0.016,,,,,,21.42,2019-06-05 16:00:00,9510
8,,,0.0,,0.016,,,,,,21.37,2019-06-05 16:10:00,9510
9,,,0.26,,0.0,,,,,,21.29,2019-06-05 16:20:00,9510
10,,,0.0,,0.0,,,,,,21.24,2019-06-05 16:30:00,9510
11,,,0.0,,0.0,,,,,,21.24,2019-06-05 16:40:00,9510
12,,,0.0,,0.0,,,,,,21.16,2019-06-05 16:50:00,9510
13,,,0.0,,0.0,,,,,,21.07,2019-06-05 17:00:00,9510
14,,,2.16,,0.0,,,,,,20.99,2019-06-05 17:10:00,9510
15,,,0.96,,0.39,,,,,,20.91,2019-06-05 17:20:00,9510
16,,,23.85,,1.269,,,,,,20.82,2019-06-05 17:30:00,9510
17,,,10.44,,5.518,,,,,,22.03,2019-06-05 17:40:00,9510
18,,,3.069,,9.768,,,,,,36.07,2019-06-05 17:50:00,9510
19,,,2.639,,11.017,,,,,,39.34,2019-06-05 18:00:00,9510
20,,,1.819,,12.091,,,,,,39.85,2019-06-05 18:10:00,9510
21,,,3.119,,12.774,,,,,,39.92,2019-06-05 18:20:00,9510
22,,,2.819,,13.042,,,,,,39.92,2019-06-05 18:30:00,9510
23,,,3.709,,10.063,,,,,,39.9,2019-06-05 18:40:00,9510
24,,,2.349,,6.961,,,,,,39.82,2019-06-05 18:50:00,9510
25,,,2.159,,6.668,,,,,,39.73,2019-06-05 19:00:00,9510
26,,,2.439,,6.55,,,,,,39.65,2019-06-05 19:10:00,9510
27,,,4.84,,6.468,,,,,,39.8,2019-06-05 19:20:00,9510
28,,,7.05,,7.291,,,,,,39.8,2019-06-05 19:30:00,9510
29,,,7.64,,8.891,,,,,,39.72,2019-06-05 19:40:00,9510
30,,,9.09,,10.853,,,,,,39.63,2019-06-05 19:50:00,9510
31,,,4.85,,13.006,,,,,,39.55,2019-06-05 20:00:00,9510
32,,,5.14,,14.142,,,,,,39.49,2019-06-05 20:10:00,9510
33,,,4.909,,15.148,,,,,,39.49,2019-06-05 20:20:00,9510
34,,,4.279,,15.176,,,,,,39.41,2019-06-05 20:30:00,9510
35,,,3.649,,14.048,,,,,,39.32,2019-06-05 20:40:00,9510
36,,,3.939,,12.542,,,,,,39.24,2019-06-05 20:50:00,9510
37,,,5.329,,11.035,,,,,,39.31,2019-06-05 21:00:00,9510
38,,,4.35,,10.714,,,,,,39.52,2019-06-05 21:10:00,9510
39,,,4.54,,10.564,,,,,,39.61,2019-06-05 21:20:00,9510
40,,,3.58,,10.336,,,,,,39.66,2019-06-05 21:30:00,9510
41,,,4.44,,10.402,,,,,,39.73,2019-06-05 21:40:00,9510
42,,,4.24,,10.524,,,,,,39.73,2019-06-05 21:50:00,9510
43,,,4.27,,10.659,,,,,,39.83,2019-06-05 22:00:00,9510
44,,,6.61,,10.626,,,,,,39.94,2019-06-05 22:10:00,9510
45,,,8.06,,11.469,,,,,,39.94,2019-06-05 22:20:00,9510
46,,,6.43,,12.389,,,,,,39.86,2019-06-05 22:30:00,9510
47,,,7.17,,13.5,,,,,,39.77,2019-06-05 22:40:00,9510
48,,,5.78,,14.391,,,,,,39.69,2019-06-05 22:50:00,9510
49,,,3.82,,15.006,,,,,,39.61,2019-06-05 23:00:00,9510
50,,,5.08,,15.335,,,,,,39.52,2019-06-05 23:10:00,9510
51,,,4.51,,14.481,,,,,,39.44,2019-06-05 23:20:00,9510
52,,,3.97,,13.626,,,,,,39.49,2019-06-05 23:30:00,9510
53,,,4.59,,12.543,,,,,,39.7,2019-06-05 23:40:00,9510
54,,,3.43,,11.542,,,,,,39.8,2019-06-05 23:50:00,9510
55,,,7.26,,11.058,,,,,,39.8,2019-06-06 00:00:00,9510
56,,,7.69,,11.945,,,,,,39.72,2019-06-06 00:10:00,9510
57,,,7.72,,13.239,,,,,,39.63,2019-06-06 00:20:00,9510
58,,,5.71,,14.533,,,,,,39.55,2019-06-06 00:30:00,9510
59,,,5.42,,15.022,,,,,,39.47,2019-06-06 00:40:00,9510
60,,,5.43,,15.616,,,,,,39.38,2019-06-06 00:50:00,9510
61,,,3.829,,15.954,,,,,,39.3,2019-06-06 01:00:00,9510
62,,,4.29,,14.745,,,,,,39.22,2019-06-06 01:10:00,9510
63,,,4.18,,13.317,,,,,,39.13,2019-06-06 01:20:00,9510
64,,,2.769,,11.888,,,,,,39.19,2019-06-06 01:30:00,9510
65,,,5.369,,11.265,,,,,,39.24,2019-06-06 01:40:00,9510
66,,,4.779,,11.0,,,,,,39.29,2019-06-06 01:50:00,9510
67,,,5.029,,10.841,,,,,,39.34,2019-06-06 02:00:00,9510
68,,,4.419,,11.04,,,,,,39.34,2019-06-06 02:10:00,9510
69,,,5.149,,11.386,,,,,,39.34,2019-06-06 02:20:00,9510
70,,,5.419,,11.78,,,,,,39.34,2019-06-06 02:30:00,9510
71,,,6.809,,12.284,,,,,,39.42,2019-06-06 02:40:00,9510
72,,,5.479,,12.569,,,,,,39.64,2019-06-06 02:50:00,9510
73,,,5.089,,12.752,,,,,,39.69,2019-06-06 03:00:00,9510
74,,,4.759,,12.879,,,,,,39.8,2019-06-06 03:10:00,9510
75,,,3.729,,12.769,,,,,,39.87,2019-06-06 03:20:00,9510
76,,,3.609,,12.191,,,,,,39.87,2019-06-06 03:30:00,9510
77,,,2.599,,11.454,,,,,,39.82,2019-06-06 03:40:00,9510
78,,,2.739,,10.339,,,,,,39.8,2019-06-06 03:50:00,9510
79,,,4.179,,9.224,,,,,,39.8,2019-06-06 04:00:00,9510
80,,,4.599,,8.853,,,,,,39.8,2019-06-06 04:10:00,9510
81,,,5.869,,8.788,,,,,,39.87,2019-06-06 04:20:00,9510
82,,,6.309,,9.659,,,,,,39.87,2019-06-06 04:30:00,9510
83,,,5.239,,10.579,,,,,,39.79,2019-06-06 04:40:00,9510
84,,,4.229,,11.597,,,,,,39.7,2019-06-06 04:50:00,9510
85,,,4.249,,12.211,,,,,,39.62,2019-06-06 05:00:00,9510
86,,,4.669,,12.24,,,,,,39.54,2019-06-06 05:10:00,9510
87,,,5.029,,12.268,,,,,,39.45,2019-06-06 05:20:00,9510
88,,,5.749,,11.926,,,,,,39.37,2019-06-06 05:30:00,9510
89,,,4.019,,11.584,,,,,,39.29,2019-06-06 05:40:00,9510
90,,,3.3,,11.088,,,,,,39.22,2019-06-06 05:50:00,9510
91,,,3.349,,10.722,,,,,,39.24,2019-06-06 06:00:00,9510
92,,,2.489,,10.335,,,,,,39.27,2019-06-06 06:10:00,9510
93,,,2.009,,9.448,,,,,,39.38,2019-06-06 06:20:00,9510
94,,,2.009,,8.219,,,,,,39.48,2019-06-06 06:30:00,9510
95,,,2.25,,6.99,,,,,,39.58,2019-06-06 06:40:00,9510
96,,,1.95,,6.172,,,,,,39.58,2019-06-06 06:50:00,9510
97,,,1.78,,5.602,,,,,,39.55,2019-06-06 07:00:00,9510
98,,,1.94,,5.049,,,,,,39.5,2019-06-06 07:10:00,9510
99,,,2.79,,4.825,,,,,,39.48,2019-06-06 07:20:00,9510
100,,,3.34,,5.143,,,,,,39.46,2019-06-06 07:30:00,9510
101,,,2.849,,5.485,,,,,,39.45,2019-06-06 07:40:00,9510
102,,,3.519,,6.027,,,,,,39.45,2019-06-06 07:50:00,9510
103,,,3.739,,6.665,,,,,,39.45,2019-06-06 08:00:00,9510
104,,,2.939,,7.308,,,,,,39.38,2019-06-06 08:10:00,9510
105,,,4.39,,8.04,,,,,,39.38,2019-06-06 08:20:00,9510
106,,,3.219,,8.215,,,,,,39.3,2019-06-06 08:30:00,9510
107,,,4.069,,8.711,,,,,,39.21,2019-06-06 08:40:00,9510
108,,,4.329,,9.008,,,,,,39.13,2019-06-06 08:50:00,9510
109,,,4.169,,9.273,,,,,,39.32,2019-06-06 09:00:00,9510
110,,,3.189,,9.537,,,,,,39.38,2019-06-06 09:10:00,9510
111,,,4.009,,9.647,,,,,,39.45,2019-06-06 09:20:00,9510
112,,,5.059,,9.969,,,,,,39.49,2019-06-06 09:30:00,9510
113,,,4.009,,9.944,,,,,,39.49,2019-06-06 09:40:00,9510
114,,,5.459,,10.347,,,,,,39.42,2019-06-06 09:50:00,9510
115,,,4.078,,10.31,,,,,,39.42,2019-06-06 10:00:00,9510
116,,,3.939,,10.273,,,,,,39.49,2019-06-06 10:10:00,9510
117,,,4.869,,10.301,,,,,,39.49,2019-06-06 10:20:00,9510
118,,,2.999,,10.273,,,,,,39.49,2019-06-06 10:30:00,9510
119,,,3.329,,9.996,,,,,,39.48,2019-06-06 10:40:00,9510
120,,,3.059,,9.182,,,,,,39.49,2019-06-06 10:50:00,9510
121,,,2.939,,8.767,,,,,,39.48,2019-06-06 11:00:00,9510
122,,,6.559,,8.352,,,,,,39.49,2019-06-06 11:10:00,9510
123,,,4.67,,8.593,,,,,,39.48,2019-06-06 11:20:00,9510
124,,,3.55,,8.891,,,,,,39.4,2019-06-06 11:30:00,9510
125,,,9.25,,9.437,,,,,,39.31,2019-06-06 11:40:00,9510
126,,,3.74,,9.714,,,,,,39.23,2019-06-06 11:50:00,9510
127,,,4.6,,10.341,,,,,,39.28,2019-06-06 12:00:00,9510
128,,,4.15,,10.785,,,,,,39.31,2019-06-06 12:10:00,9510
129,,,7.51,,10.757,,,,,,39.38,2019-06-06 12:20:00,9510
